Incident_ID,Source,Call_ID,Transcript,Extracted_Event,Location,Timestamp,Sentiment,Urgency_Score,Severity
INC_457,audio,C457,"-In Feb. 2009 north Sarasota (Fla.) mother Melissa Booth dialed 911 from her cellular phone, and gave her address as “Highland Avenue,” when in fact she was on “Highland Street.” Sarasota County sheriff’s dispatcher Kari Halpin sent emergency units to the “Street” address, which is in the city of Englewood, nearly 27 miles away from the mother’s home. The baby suffered a suspected heart problem and died.",Medical emergency,"Florida, Sarasota, Fla., Highland Avenue, Highland Street, Sarasota County, Englewood",2/09,Distressed,0.82,High
INC_458,audio,C458,"-In Jan. 2009 two fishermen on the Great Salt Lake (Utah) capsized their boat, sending them into the freezing water. One man dialed 911, and Utah Highway Patrol dispatcher Kathy Jo Hall talked to him for an hour, pinpointing his location and reassuring both men that help was on the way. (logging tape snippets only)",Road accident,"the Great Salt Lake, Utah",1/09,Distressed,0.6,Medium
INC_459,audio,C459,"-In Feb. 2009 four year-old David Mathers dialed 911 from his Bay Point (Contra Costa County, Calif.) home to report his mother was ill. In fact, Katie Mathers fainted from an allergic reaction to medicine, and struck her head on the floor tile, knocking her out. A county fire dispatcher stayed on the line with David while EMS units responded.",Building fire / trapped persons,"California, Bay Point, Costa County, Calif.",2/09,Distressed,0.62,High
INC_460,audio,C460,"-In Feb. 2009 Jean Fortune, 66, dialed 911 from a Boynton Beach (Fla.) Burger King to complain about his food order–he had ordered lemonade, but the clerk told him they were out of lemonade, and offered him Coke instead.",Unknown incident,"Florida, Boynton Beach, Fla.",2/09,Distressed,0.4,Low
INC_461,audio,C461,"-In Oct. 2008 a Beaumont (Tex.) woman was being held hostage, and dialed 911 under the pretext of calling her employer. BPD dispatcher Lynne Kadilis fielded the call and realized the woman was under duress. Kadilis received the comm center’s Dispatcher of the Year (2008) award for her handling of the incident (call snippet).",Unknown incident,"Texas, Beaumont, Tex.",10/08,Calm,0.15,High
INC_462,audio,C462,"-In Feb. 2009 a man dialed 911 from the Westfield Annapolis Mall to say he saw suspicious activity inside a car in the parking lot–possibly sexual activity. An officer arrived, recognized the vehicle as belonging to county executive John Leopold, and dispo’d the call as “unfounded.” Controversy followed after the press learned of the incident and the logging tapes of the 911 call and radio traffic.",Shooting,Maryland,2/09,Distressed,0.4,Low
INC_463,audio,C463,"-In Jan. 2008 bed-ridden Brenda Orr dialed 911 when she awoke to find her be on fire. Her call rang for several seconds unanswered at the Buck County (Penn.) comm center, and the dispatcher who answered then asked to put her on hold. But Orr told him, “911 emergency,” and gave her address. By the time firefighters arrived, the house was on fire and Orr was found dead beside the bed. Two dispatchers were disciplined over the incident. Read the county’s official statement and listen to audio of the press conference",Building fire / trapped persons,"Pennsylvania, the Buck County",1/08,Distressed,1.0,High
INC_464,audio,C464,"-In Oct. 2007 a group of youths beat and robbed visitors to Schiller Park in Columbus (Ohio), prompting a 911 call from one of the victims. Police surrounded the area, and with the help of a helicopter located the youths and arrested them. Read more",Robbery / theft,"Schiller Park, Columbus, Ohio",10/07,Distressed,0.6,Medium
INC_465,audio,C465,"– In Feb. 2009 a woman in Stamford (Conn.) was attacked and seriously injured by a pet chimpanzee who lived with a 70 year-old woman. During the attack, owner Sandra Herold armed herself with a butcher knife to attack the animal, but then dialed 911 and told the dispatcher that police should kill the chimp. Police arrived, and when the chimp attempted to enter one of the patrol cars where an officer had sought refuge, the officer shot and killed the chimp. (tape of 911 call and radio traffic)",Assault / violence,"Connecticut, Stamford, Conn.",2/09,Distressed,0.62,High
INC_466,audio,C466,"In November, 2008 a single-engine plane crashed into a home in Marshfield (Wisc.), killing three people on the plane and generating several 911 calls about the incident. Note the dispatcher’s handling of the first call.",Road accident,Wisconsin,11/08,Distressed,0.69,Medium
INC_467,audio,C467,"In October, 2008 off-duty Forest County (Wisc.) sheriff’s deputy arrived at his ex-girlfriend’s house and murdered her and five friends. Tyler Peterson, 20, fled, but was located the next day by police, and killed himself during a shoot-out. Note: woman who called 911 could see him running with the gun, was encouraged by police to hide herself, her husband, and her children.",Murder / homicide,"Wisconsin, Forest County",10/08,Distressed,1.0,High
INC_468,audio,C468,"In Feb. 2009 Amber Cremeens was forced off the road by her bitter ex-boyfriend in Wheatridge (Colo.), and then shot to death. He current boyfriend dialed 911 to report what was happening, before the shooting. Suspect Tyler Martin then drove back to Chicago where he formerly lived, where he encountered police during a car stop. Martin ran to a relative’s apartment building, where he barricaded himself for three hours before committing suicide. Listen to the tape, and then read that Wheatridge police missed intervening in the shooting by seconds.",Murder / homicide,"Colorado, Wheatridge, Colo., Chicago",2/09,Distressed,0.82,High
INC_469,audio,C469,"In Feb. 2009 three persons were murdered inside a house in Cushing (Okla., pop. 8,371). The suspect called his friends to say he had shot the victims and set the house on fire. The friends then drove to the house, found the bodies and a young woman dialed 911 to reach a Cushing PD dispacher.",Murder / homicide,"Oklahoma, Cushing, Okla.",2/09,Distressed,1.0,High
INC_470,audio,C470,"In Feb. 2009 Susana De Jesus was kidnapped and murdered as she left work in Pearland (Tex.) with a co-worker. Two hours later the co-worker called her brother in Canada, who called the Brazoria County sheriff’s comm center to report what his sister had seen. Her car was found within hours via OnStar, but De Jesus has not been located.",Murder / homicide,"Texas, Pearland, Canada, Brazoria County",2/09,Distressed,0.82,High
INC_471,audio,C471,"– In Feb. 2009 two Jeffersonville (Ind.) police officers were shot by a man in a motel room, after an motel employee reported the occupants had drugs. The officers radioed for help, and arriving officers had to coordinate their response to get to the officers while staying safe from the suspects. Both officers survived and the suspects fled and were at large.",Shooting,"Indiana, Jeffersonville, Ind.",2/09,Distressed,0.73,High
INC_472,audio,C472,"– On Feb. 19, 2009 several residents of Somerset (Mass.) dialed 911 to report a natural gas smell. About an hour after the first call a house exploded and the female resident was killed.",Murder / homicide,"Massachusetts, Somerset, Mass.",2/09,Distressed,0.7,Medium
INC_473,audio,C473,"– In Feb. 2009 two men shared a cab ride in Kyle (Tex.), and during the 70 mph ride on I-35 Jeffery Weng, a Univ. of Texas student, went out the door of the cab and was killed. Several other motorists dialed 911 to report the incident. Police are trying to find the other passenger and do not know the circumstances of his death.",Murder / homicide,"Tex., Texas",2/09,Distressed,0.7,High
INC_474,audio,C474,"– In Feb. 2009 a suspect entered the patio door of a home in the middle of the night and confronted the couple inside. Heath Miller armed himself with a .38-cal. revolver and shot the suspect, killing him. Mirelle Miller dialed 911 for help, and at one point a dispatcher called her back for more information.",Shooting,Florida,2/09,Distressed,0.94,High
INC_475,audio,C475,"– In Feb. 2009 a Lowell (Mich.) man slashed the neck of his ex-girlfriend, prompting a 911 call from his 20 year-old niece. Jeff Childs then turned the knife on himself and died. The 911 call went to the state police, who mistakenly transferred it to the Kent County sheriff’s comm center instead of Lowell city police. The first arriving officer waited for back-up before approaching the house, leading to a 15-minute response time to the rural home. The family believes a prompter response would have saved both persons.",Murder / homicide,"Michigan, Lowell, Mich., Kent County",2/09,Distressed,0.7,High
INC_476,audio,C476,"–  In March 2009 a Fort Pierce (Fla.) woman dialed 911 three times to complain that a McDonalds staffer would not give her a refund on the money she spent for McNuggets. The restaurant was out of McNuggets, and an employee offered Latreasa Goodman a McDouble instead. She refused, and dialed 911 to complain about the lack of a refund.",Unknown incident,"Florida, Fort Pierce, Fla.",3/09,Distressed,0.4,Low
INC_477,audio,C477,"– In March 2009 Forth Worth (Tex.) resident Val Renfro had her purse taken from her, and she jumped in her car and chased down the suspect, all the while talking to a dispatcher on her cellular phone.",Road accident,"Texas, Forth Worth, Tex.",3/09,Distressed,0.5,Medium
INC_478,audio,C478,"– In Oct. 2008 Nadya Suleman dialed 911 when she discovered one of her young sons was missing from the front yard. At the time, Suleman had six children, but later in 2009 she was to have octuplets, making her a celebrity. During her 911 call to Whittier (S. Calif.) police, she threatened, “Oh God. I’m going to kill myself.” Interestingly, the dispatcher admonished her on making such threats in earshot of her other children. “He doesn’t need to hear that,” the dispatcher told Suleman. During the call, the child returned back home from his walk.",Kidnapping / missing,"California, Whittier, Calif.",10/08,Calm,0.35,Low
INC_479,audio,C479,"– In Nov. 2007 Alton Beasley shot and killed his two daughters and one of their friends, his wife, and and then killed himself. One of the daughters dialed 911 for help, but 27 seconds into the call she screams and the line goes quiet. What information did the dispatcher obtain during that short period?",Murder / homicide,South Carolina,11/07,Distressed,0.94,High
INC_480,audio,C480,"– In Jan. 2008 Brian Sessoms was kicked out of the Berkeley County (SC) house where he had been living with friends for two weeks. Intoxicated, he climbed up to a second-story window, re-entered the house and came down the stairs, where he was confronted and shot by the homeowner. Despite CPR, Sessoms died, and the DA ruled it was a self-defense shooting.",Shooting,"South Carolina, the Berkeley County",1/08,Distressed,0.82,High
INC_481,audio,C481,"– In March 2009 a Chattanooga (Tenn.) resident’s car was burglarized, and a male family member caught one of the suspects and held him down for police. As a female resident dialed 911 for help and talked to a dispatcher, two suspects returned and fired a shotgun at the house to “rescue” their friend. It took 10 minutes for officers to arrive at the incident, generating criticism from the 911 caller during the call.",Shooting,"Tennessee, Chattanooga, Tenn.",3/09,Distressed,0.98,High
